election,state_reg,mimu_stregpcode,mimu_stregname,mimu_dspcode,mimu_dsname,mimu_twpcode,mimu_twname,ser_num,mimu_plcode,cons_num,dstot_eligv,dstot_ticketv,dstot_earlyv,dstot_totalv,dstot_pctv,dstot_invv,dstot_lostv,dstot_invlostv,cand_name,cand_party,cand_party_cleaned,party_type,dstot_val_ticketv,dstot_val_earlyv,dstot_val_totalv,cand_pctvalv,lu_name,lu_state,lu_consnm,lu_par,lu_gen,lu_byr,lu_age,lu_occ,lu_occrecode,lu_edu,lu_edurecode,lu_deg,lu_hideg,lu_hidegrecode,lu_nat,lu_rel,lu_wdvill,lu_urbrur,lu_vlnum,lu_fat,lu_fatnat,lu_fatrel,lu_mot,lu_motnat,lu_motrel
Nationality or Ethnic Affairs,Mon,,,,,,,17,,Kayin,188097,97835,5714,103549,55.05,7596,950,8546,U Aung Kyaw Thein,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,26722,2590,29312,0.3085,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Mon,,,,,,,17,,Kayin,188097,97835,5714,103549,55.05,7596,950,8546,U Aung Myint Khaing,National League for Democracy (NLD),National League for Democracy,Major national,41493,1848,43341,0.4562,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Rakhine,,,,,,,18,,Chin,63503,40384,1456,41840,65.89,3715,238,3953,U Ko Ko Naing,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,10316,730,11046,0.2916,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Rakhine,,,,,,,18,,Chin,63503,40384,1456,41840,65.89,3715,238,3953,U Kyi Aung,Asho Chin National Party,Asho Chin National Party,Chin State,4973,210,5183,0.1368,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Rakhine,,,,,,,18,,Chin,63503,40384,1456,41840,65.89,3715,238,3953,U Pone Bway,National League for Democracy (NLD),National League for Democracy,Major national,11286,226,11512,0.3039,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Rakhine,,,,,,,18,,Chin,63503,40384,1456,41840,65.89,3715,238,3953,Daw Mai Su Su Hlaing,Chin League for Democracy,Chin League for Democracy,Chin State,4170,137,4307,0.1137,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Rakhine,,,,,,,18,,Chin,63503,40384,1456,41840,65.89,3715,238,3953,U Than Tun,Chin National Democratic Party,Chin National Democracy Party,Chin State,5698,141,5839,0.1541,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,19,,Kayin,181000,123026,5683,128709,71.11,5298,1202,6500,U Saw Say War,Kayin People Party,Kayin People's Party,Kayin State,20139,934,21073,0.1724,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,19,,Kayin,181000,123026,5683,128709,71.11,5298,1202,6500,U Saw El Bat,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,22828,1480,24308,0.1989,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,19,,Kayin,181000,123026,5683,128709,71.11,5298,1202,6500,Daw Pan Thinzar Myo,National League for Democracy (NLD),National League for Democracy,Major national,69392,2749,72141,0.5903,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,19,,Kayin,181000,123026,5683,128709,71.11,5298,1202,6500,U Aung Myaing,Karen National Party,Karen National Party,Kayin State,4506,181,4687,0.0384,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,20,,Rakhine,73770,47057,2339,49396,66.96,3180,1314,4494,Daw Khin Saw Wai,National League for Democracy (NLD),National League for Democracy,Major national,10939,521,11460,0.2552,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,20,,Rakhine,73770,47057,2339,49396,66.96,3180,1314,4494,U Zaw Aye Maung,Arakan National Party,Arakan National Party,Rakhine State,27932,1118,29050,0.647,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Yangon,,,,,,,20,,Rakhine,73770,47057,2339,49396,66.96,3180,1314,4494,U Maung Maung Kyaw,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,3754,638,4392,0.0978,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,U Tin Maung Toe,National League for Democracy (NLD),National League for Democracy,Major national,130048,11373,141421,0.4165,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,U Min Tun Aung,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,9778,923,10701,0.0315,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,U Mya Aung,National Unity Party (NUP),National Unity Party,Major national,8091,881,8972,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,U Ye Naing Aung,Individual,(Independent),0,2456,760,3216,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,U Hla Khin,Individual,(Independent),0,1866,195,2061,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,21,,Bamar,489427,291211,60474,351685,71.86,10678,1435,12113,Dr. Aung Than Maung,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,127358,45843,173201,0.5101,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,U Khaung Daung,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,1922,126,2048,0.0613,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,Daw Jar Bauk,National Unity Party (NUP),National Unity Party,Major national,896,73,969,0.029,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,U Zaw Aung,National League for Democracy (NLD),National League for Democracy,Major national,7714,637,8351,0.2499,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,U Zote Daung,Individual,(Independent),0,14411,1067,15478,0.4632,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,U Nan Shaung,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,3890,712,4602,0.1377,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,22,,Kachin,72614,32425,2899,35324,48.65,1832,78,1910,U Bayan Dee,Individual,(Independent),0,1760,206,1966,0.0588,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Gu Sar,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,3444,123,3567,0.3089,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Saw Lay (a) Naw Aung,Individual,(Independent),0,1390,44,1434,0.1242,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Soe Win (a) U Thway Pha Shin,Individual,(Independent),0,1343,38,1381,0.1196,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Zi Sar,National League for Democracy (NLD),National League for Democracy,Major national,1355,64,1419,0.1229,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Noe Tar (a) Dar Nyi Lay,Individual,(Independent),0,392,16,408,0.0353,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,Daw Nan Kyin Hlaing (a) Byar Thar Mee,Individual,(Independent),0,67,3,70,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Wong San (a) U Yaw Wi,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,2129,109,2238,0.1938,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,23,,Lisu,24032,11603,502,12105,50.37,543,15,558,U Than Lwin,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,940,90,1030,0.0892,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,24,,La Hu,85676,55005,2649,57654,67.29,6008,1041,7049,U Kya Mu,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,2244,28,2272,0.0449,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,24,,La Hu,85676,55005,2649,57654,67.29,6008,1041,7049,U June Li,National League for Democracy (NLD),National League for Democracy,Major national,6624,233,6857,0.1355,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,24,,La Hu,85676,55005,2649,57654,67.29,6008,1041,7049,U Yaw That,La Hu National Development Party,La Hu National Development Party,0,24137,883,25020,0.4944,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,24,,La Hu,85676,55005,2649,57654,67.29,6008,1041,7049,U Shar Mway La Shang,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,15096,1360,16456,0.3252,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,25,,Akha,44601,23032,1795,24827,55.66,3296,864,4160,U Yar Kote,National League for Democracy (NLD),National League for Democracy,Major national,5978,234,6212,0.3006,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,25,,Akha,44601,23032,1795,24827,55.66,3296,864,4160,U Shar He,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,903,9,912,0.0441,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,25,,Akha,44601,23032,1795,24827,55.66,3296,864,4160,U R Vay Hla,Akha National Development Party,Akha National Development Party,0,7533,325,7858,0.3802,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,25,,Akha,44601,23032,1795,24827,55.66,3296,864,4160,U R Phar,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,5246,439,5685,0.2751,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,26,,Inn Thar,97943,74167,3712,77879,79.51,1742,19,1761,Dr. Daw Khin Hla,Inn National Development Party,Inn Nationalities Development Party,Shan State,7642,369,8011,0.1052,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,26,,Inn Thar,97943,74167,3712,77879,79.51,1742,19,1761,U San Shwe,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,16036,1001,17037,0.2238,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,26,,Inn Thar,97943,74167,3712,77879,79.51,1742,19,1761,U Tin Soe,Inn National League Party,Inn National League Party,Shan State,4404,260,4664,0.0613,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,26,,Inn Thar,97943,74167,3712,77879,79.51,1742,19,1761,Dr. Tun Hlaing,National League for Democracy (NLD),National League for Democracy,Major national,44346,2060,46406,0.6097,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,27,,Kayan (a) Padaung,44086,35818,772,36590,83,1404,6,1410,U Khuu Yu Gin,Kayan National Party,Kayan National Party,Mon/Tanintharyi/Kayah State,6556,203,6759,0.1921,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,27,,Kayan (a) Padaung,44086,35818,772,36590,83,1404,6,1410,U Khun Kalay Min,Individual,(Independent),0,2258,49,2307,0.0656,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,27,,Kayan (a) Padaung,44086,35818,772,36590,83,1404,6,1410,U Khun Aye Maung,National League for Democracy (NLD),National League for Democracy,Major national,14677,244,14921,0.4241,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,27,,Kayan (a) Padaung,44086,35818,772,36590,83,1404,6,1410,U Toe Pawl,Individual,(Independent),0,2194,64,2258,0.0642,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Shan,,,,,,,27,,Kayan (a) Padaung,44086,35818,772,36590,83,1404,6,1410,U Tun Han,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,8729,206,8935,0.254,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,28,,Kayin,950068,683860,40687,724547,76.26,35070,1541,36611,Gar Moe Myat Myat Thu,National League for Democracy (NLD),National League for Democracy,Major national,341907,17702,359609,0.5227,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,28,,Kayin,950068,683860,40687,724547,76.26,35070,1541,36611,U Mann Kyaw Shein,National Unity Party (NUP),National Unity Party,Major national,25847,1609,27456,0.0399,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,28,,Kayin,950068,683860,40687,724547,76.26,35070,1541,36611,Mann Sam San,Karen National Party,Karen National Party,Kayin State,24798,1361,26159,0.038,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,28,,Kayin,950068,683860,40687,724547,76.26,35070,1541,36611,Mann Tun Tin,Kayin People Party,Kayin People's Party,Kayin State,74557,3635,78192,0.1137,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,28,,Kayin,950068,683860,40687,724547,76.26,35070,1541,36611,Mann Than Shwe,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,182191,14329,196520,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,29,,Rakhine,30408,19266,1512,20778,68.33,733,32,765,U Soe Win,Arakan National Party,Arakan National Party,Rakhine State,2800,189,2989,0.1494,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,29,,Rakhine,30408,19266,1512,20778,68.33,733,32,765,U Tin Saw,National League for Democracy (NLD),National League for Democracy,Major national,8413,562,8975,0.4485,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,29,,Rakhine,30408,19266,1512,20778,68.33,733,32,765,U Ba Kyu,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,5985,541,6526,0.3261,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,29,,Rakhine,30408,19266,1512,20778,68.33,733,32,765,U Myint Phay,National Unity Party (NUP),National Unity Party,Major national,614,46,660,0.033,,,,,,,,,,,,,,,,,,,,,,,,,
Nationality or Ethnic Affairs,Ayeyarwady,,,,,,,29,,Rakhine,30408,19266,1512,20778,68.33,733,32,765,U Yin Aye,Individual,(Independent),0,810,53,863,0.0431,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,1,"MMR001HLA001HLA001",1,59102,38841,5610,44451,75.21,4075,367,4442,U J Yaw Woo,National Unity Party (NUP),National Unity Party,Major national,12570,956,13526,0.3381,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,1,"MMR001HLA001HLA001",1,59102,38841,5610,44451,75.21,4075,367,4442,U Tue Raw,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,2628,156,2784,0.0696,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,1,"MMR001HLA001HLA001",1,59102,38841,5610,44451,75.21,4075,367,4442,U D Sin Ram,National League for Democracy (NLD),National League for Democracy,Major national,11160,991,12151,0.3037,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,1,"MMR001HLA001HLA001",1,59102,38841,5610,44451,75.21,4075,367,4442,U He Zarli Yet,Union Solidarity and Development Party (USDP),Union Solidarity and Development Party,Major national,6718,1213,7931,0.1982,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,1,"MMR001HLA001HLA001",1,59102,38841,5610,44451,75.21,4075,367,4442,U In Pone Tan,National Democratic Force (NDF),National Democratic Force,Major national,3234,383,3617,0.0904,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Khet Htain Nan,Unity and Democracy Party of Kachin State (UDPKS),Unity and Democracy Party of Kachin State,Kachin State,14006,4876,18882,0.1767,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Khun Sa,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,6784,299,7083,0.0663,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U J Sai Li/ Ar Phu,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,4415,241,4656,0.0436,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Jaw San Naw,Kachin Democratic Party,Kachin Democratic Party,Kachin State,4069,270,4339,0.0406,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Sein Win,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,7421,575,7996,0.0748,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Sin War,National Democratic Force (NDF),National Democratic Force,Major national,2445,226,2671,0.025,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Z Ray Khan,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,1262,101,1363,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Bran Aung,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,2433,192,2625,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,Daw Shila Nan Taung/M Nan Taung,National League for Democracy (NLD),National League for Democracy,Major national,46715,3167,49882,0.4667,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,2,"MMR001HLA002HLA001",2,178579,109561,12338,121899,68.26,8396,6625,15021,U Lanan Bauk,National Unity Party (NUP),National Unity Party,Major national,6475,906,7381,0.0691,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Gam Sai,National Unity Party (NUP),National Unity Party,Major national,2980,545,3525,0.0877,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Gune Jar,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,2377,118,2495,0.0621,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Ngwar Tar,Lisu National Development Party (L.N.D.P),Lisu National Development Party,Kachin State,4327,194,4521,0.1124,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U San Paune,Shan Nationalities Democratic Party (SNDP),Shan Nationalities Democratic Party,Shan State,2599,140,2739,0.0681,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Zaw Rain,National Democratic Force (NDF),National Democratic Force,Major national,622,26,648,0.0161,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Zel Khaung,National League for Democracy (NLD),National League for Democracy,Major national,11763,590,12353,0.3072,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Taint Saung,Kachin Democratic Party,Kachin Democratic Party,Kachin State,1413,58,1471,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Tun Nyein,Tai-Leng Nationalities Development Party (T.N.D.P),Tai-Leng Nationalities Development Party,Kachin State,1294,96,1390,0.0346,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Daung Khan,Lhaovo National Unity and Development Party (LNUDP),Lhaovo National Unity and Development Party,Kachin State,1896,109,2005,0.0499,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Mone Nan,Kachin State Democracy Party,Kachin State Democracy Party,Kachin State,2192,68,2260,0.0562,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U La Nue,Unity and Democracy Party of Kachin State (UDPKS),Unity and Democracy Party of Kachin State,Kachin State,2832,520,3352,0.0834,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,3,"MMR001HLA003HLA001",3,64069,39882,2632,42514,66.36,2305,0,2305,U Thein Hlaing,Shan Nationalities League for Democracy (SNLD),Shan Nationalities League for Democracy,Shan State,3340,110,3450,0.0858,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,4,"MMR001HLA004HLA001",4,27312,12813,2452,15265,55.89,577,11,588, U K Sam Aune,Unity and Democracy Party of Kachin State (UDPKS),Unity and Democracy Party of Kachin State,Kachin State,3676,1376,5052,0.3442,,,,,,,,,,,,,,,,,,,,,,,,,
Amyothar Hluttaw,Kachin,,,,,,,4,"MMR001HLA004HLA001",4,27312,12813,2452,15265,55.89,577,11,588,U Gune Jad,The Kachin National Congress for Democracy,The Kachin National Congress for Democracy,Kachin State,401,33,434,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,
